step,time,kinetic,potential,total,temperature
2029,1.01449999999999996e1,1.01272713879671230e2,-2.07191440926479288e2,-1.05918727046808058e2,1.02295670585526488e0
2030,1.01500000000000004e1,1.02492693441390358e2,-2.08415832635651725e2,-1.05923139194261367e2,1.03527973173121568e0
2031,1.01549999999999994e1,1.03183434642809260e2,-2.09099382973707378e2,-1.05915948330898118e2,1.04225691558393185e0
2032,1.01600000000000001e1,1.03419914640286180e2,-2.09321760959168188e2,-1.05901846318882008e2,1.04464560242713311e0
2033,1.01650000000000009e1,1.03386684385673050e2,-2.09273427181927985e2,-1.05886742796254936e2,1.04430994328962679e0
2034,1.01699999999999999e1,1.03289660530214348e2,-2.09165650044806711e2,-1.05875989514592362e2,1.04332990434559947e0
2035,1.01750000000000007e1,1.03280196475414158e2,-2.09152060731160759e2,-1.05871864255746601e2,1.04323430783246618e0
2036,1.01799999999999997e1,1.03420487058059450e2,-2.09293693286417778e2,-1.05873206228358328e2,1.04465138442484284e0
2037,1.01850000000000005e1,1.03693986672669581e2,-2.09571408679709350e2,-1.05877422007039769e2,1.04741400679464225e0
2038,1.01899999999999995e1,1.04038260790940910e2,-2.09921134632469887e2,-1.05882873841528976e2,1.05089152314081735e0
2039,1.01950000000000003e1,1.04368212687670592e2,-2.10256462208743102e2,-1.05888249521072510e2,1.05422437058253116e0
2040,1.02000000000000011e1,1.04591870341515374e2,-2.10484755645125801e2,-1.05892885303610427e2,1.05648353880318568e0
2041,1.02050000000000001e1,1.04630730693460194e2,-2.10525669307982952e2,-1.05894938614522758e2,1.05687606761070896e0
2042,1.02100000000000009e1,1.04443226628645448e2,-2.10337200183416002e2,-1.05893973554770554e2,1.05498208715803488e0
2043,1.02149999999999999e1,1.04037707423607131e2,-2.09928175135522508e2,-1.05890467711915377e2,1.05088593357178928e0
2044,1.02200000000000006e1,1.03455251008649086e2,-2.09343097768600643e2,-1.05887846759951557e2,1.04500253544089983e0
2045,1.02249999999999996e1,1.02730322400533908e2,-2.08619197568588561e2,-1.05888875168054653e2,1.03768002424781725e0
2046,1.02300000000000004e1,1.01854093528374293e2,-2.07748802484566994e2,-1.05894708956192702e2,1.02882922755933626e0
2047,1.02349999999999994e1,1.00767240337766083e2,-2.06669498166315719e2,-1.05902257828549637e2,1.01785091250268778e0
2048,1.02400000000000002e1,9.93951247983573580e1,-2.05302160542652928e2,-1.05907035744295570e2,1.00399115957936735e0
2049,1.02450000000000010e1,9.77150229621364588e1,-2.03619251278409934e2,-1.05904228316273475e2,9.87020433960974386e-1
2050,1.02500000000000000e1,9.58181811162372412e1,-2.01710808786210237e2,-1.05892627669972995e2,9.67860415315527689e-1
2051,1.02550000000000008e1,9.39229170355408769e1,-1.99798449993309958e2,-1.05875532957769082e2,9.48716333692332103e-1
2052,1.02599999999999998e1,9.23208971321107441e1,-1.98180295031745317e2,-1.05859397899634573e2,9.32534314465765068e-1
2053,1.02650000000000006e1,9.12799024751099495e1,-1.97130116440374906e2,-1.05850213965264956e2,9.22019216920302531e-1
2054,1.02699999999999996e1,9.09576148778276803e1,-1.96807735564508704e2,-1.05850120686681024e2,9.18763786644724023e-1
2055,1.02750000000000004e1,9.13719145509636803e1,-1.97228217025550464e2,-1.05856302474586784e2,9.22948631827915977e-1
2056,1.02799999999999994e1,9.24317033293335868e1,-1.98296473646160138e2,-1.05864770316826551e2,9.33653568983167537e-1
2057,1.02850000000000001e1,9.39913233068836433e1,-1.99863848657028313e2,-1.05872525350144670e2,9.49407306130137796e-1
2058,1.02900000000000009e1,9.58971596113569689e1,-2.01775224713395971e2,-1.05878065102039002e2,9.68658177892494643e-1
2059,1.02949999999999999e1,9.80165050151582875e1,-2.03897562188367488e2,-1.05881057173209200e2,9.90065707223821034e-1
2060,1.03000000000000007e1,1.00247202919832915e2,-2.06129825949132197e2,-1.05882623029299282e2,1.01259800929124166e0
2061,1.03049999999999997e1,1.02503527377132286e2,-2.08388649046905215e2,-1.05885121669772928e2,1.03538916542557868e0
2062,1.03100000000000005e1,1.04685587092677324e2,-2.10576049999928273e2,-1.05890462907250949e2,1.05743017265330619e0
2063,1.03149999999999995e1,1.06657600189430596e2,-2.12555938895273101e2,-1.05898338705842505e2,1.07734949686293535e0
2064,1.03200000000000003e1,1.08253073269691967e2,-2.14160135388399169e2,-1.05907062118707202e2,1.09346538656254522e0
2065,1.03250000000000011e1,1.09306914792532353e2,-2.15220301743118966e2,-1.05913386950586613e2,1.10411025042961963e0
2066,1.03300000000000001e1,1.09697706819921564e2,-2.15613159119799008e2,-1.05915452299877444e2,1.10805764464567247e0
2067,1.03350000000000009e1,1.09376259358208557e2,-2.15288714884102831e2,-1.05912455525894273e2,1.10481070058796527e0
2068,1.03399999999999999e1,1.08376402559247367e2,-2.14281151752438916e2,-1.05904749193191549e2,1.09471113696209454e0
2069,1.03450000000000006e1,1.06808606276040678e2,-2.12702667338918133e2,-1.05894061062877455e2,1.07887481086909776e0
2070,1.03499999999999996e1,1.04838749317143723e2,-2.10720607723184571e2,-1.05881858406040848e2,1.05897726582973450e0
2071,1.03550000000000004e1,1.02660445428260289e2,-2.08530945911620137e2,-1.05870500483359848e2,1.03697419624505338e0
2072,1.03599999999999994e1,1.00463390356582536e2,-2.06324577570706310e2,-1.05861187214123774e2,1.01478172077356099e0
2073,1.03650000000000002e1,9.83975038871208625e1,-2.04253798546422559e2,-1.05856294659301696e2,9.93914180677988535e-1
2074,1.03700000000000010e1,9.65520750216844306e1,-2.02407975802849819e2,-1.05855900781165388e2,9.75273485067519541e-1
2075,1.03750000000000000e1,9.49581224419747798e1,-2.00815989062329862e2,-1.05857866620355082e2,9.59172953959341212e-1
2076,1.03800000000000008e1,9.36051285924380352e1,-1.99465683038116168e2,-1.05860554445678133e2,9.45506349418566039e-1
2077,1.03849999999999998e1,9.24691237420454257e1,-1.98330766792756378e2,-1.05861643050710953e2,9.34031552949953769e-1
2078,1.03900000000000006e1,9.15418024663221672e1,-1.97402391425662273e2,-1.05860588959340106e2,9.24664671376991598e-1
2079,1.03949999999999996e1,9.08451185102670422e1,-1.96702809775109898e2,-1.05857691264842856e2,9.17627459699667081e-1
2080,1.04000000000000004e1,9.04254177549843234e1,-1.96279358773750403e2,-1.05853941018766079e2,9.13388058131154756e-1
2081,1.04049999999999994e1,9.03343420193111655e1,-1.96185914009157131e2,-1.05851571989845965e2,9.12468101205163307e-1
2082,1.04100000000000001e1,9.06009206815679846e1,-1.96453359905391380e2,-1.05852439223823396e2,9.15160814965333191e-1
2083,1.04150000000000009e1,9.12085140419806208e1,-1.97065246579947001e2,-1.05856732537966380e2,9.21298121636167866e-1
2084,1.04199999999999999e1,9.20868253501608081e1,-1.97950909333424079e2,-1.05864083983263271e2,9.30169953031927399e-1
2085,1.04250000000000007e1,9.31193668551091207e1,-1.98992851432177048e2,-1.05873484577067927e2,9.40599665203122437e-1
2086,1.04299999999999997e1,9.41630096969635844e1,-2.00046447850354838e2,-1.05883438153391253e2,9.51141512090541208e-1
2087,1.04350000000000005e1,9.50720068446999278e1,-2.00964080903655287e2,-1.05892074058955359e2,9.60323301461615486e-1
2088,1.04399999999999995e1,9.57261011029101496e1,-2.01623505247041578e2,-1.05897404144131428e2,9.66930314170809546e-1
2089,1.04450000000000003e1,9.60624905440706982e1,-2.01959644974051344e2,-1.05897154429980645e2,9.70328187313845403e-1
2090,1.04500000000000011e1,9.61018718445269826e1,-2.01993565600839815e2,-1.05891693756312833e2,9.70725978227545250e-1
2091,1.04550000000000001e1,9.59454193624352740e1,-2.01829223106602512e2,-1.05883803744167238e2,9.69145650125608826e-1
2092,1.04600000000000009e1,9.57287730770283076e1,-2.01607047879786620e2,-1.05878274802758312e2,9.66957303808366753e-1
2093,1.04649999999999999e1,9.55493245187108187e1,-2.01429025318269510e2,-1.05879700799558691e2,9.65144692108190094e-1
2094,1.04700000000000006e1,9.54122041868743764e1,-2.01298995553614191e2,-1.05886791366739814e2,9.63759638251256323e-1
2095,1.04749999999999996e1,9.52408821945515740e1,-2.01135225295993706e2,-1.05894343101442132e2,9.62029113076278475e-1
2096,1.04800000000000004e1,9.49496727557263256e1,-2.00846108129148860e2,-1.05896435373422534e2,9.59087603593195226e-1
2097,1.04849999999999994e1,9.45285209559791042e1,-2.00418700687590331e2,-1.05890179731611227e2,9.54833545009889928e-1
2098,1.04900000000000002e1,9.40720797867836467e1,-1.99951996426655654e2,-1.05879916639872008e2,9.50223028149329796e-1
2099,1.04950000000000010e1,9.37268520157331011e1,-1.99599872300648883e2,-1.05873020284915782e2,9.46735878946799003e-1
2100,1.05000000000000000e1,9.35984879212928433e1,-1.99471316068411511e2,-1.05872828147118668e2,9.45439271932250969e-1
2101,1.05050000000000008e1,9.36973432577750174e1,-1.99574695151168640e2,-1.05877351893393623e2,9.46437810684596093e-1
2102,1.05099999999999998e1,9.39623992047316534e1,-1.99844712113754781e2,-1.05882312909023128e2,9.49115143482137880e-1
2103,1.05150000000000006e1,9.43201344735632432e1,-2.00204646173182169e2,-1.05884511699618926e2,9.52728631046093399e-1
2104,1.05199999999999996e1,9.47278663506377541e1,-2.00611831832572335e2,-1.05883965481934581e2,9.56847134854926784e-1
2105,1.05250000000000004e1,9.51789627815734747e1,-2.01061276772379273e2,-1.05882313990805798e2,9.61403664460338092e-1
2106,1.05299999999999994e1,9.56848254460851706e1,-2.01565616606115526e2,-1.05880791160030356e2,9.66513388344294677e-1
2107,1.05350000000000001e1,9.62564849775058775e1,-2.02136620378106926e2,-1.05880135400601048e2,9.72287727045513916e-1
2108,1.05400000000000009e1,9.68943662658731171e1,-2.02774418576154289e2,-1.05880052310281172e2,9.78730972382556685e-1
2109,1.05449999999999999e1,9.75870270431102114e1,-2.03468113844445696e2,-1.05881086801335485e2,9.85727545890002110e-1
2110,1.05500000000000007e1,9.83056235780870367e1,-2.04189383843382956e2,-1.05883760265295919e2,9.92986096748353919e-1
2111,1.05549999999999997e1,9.89950971962078228e1,-2.04883555191328639e2,-1.05888457995120817e2,9.99950476729371984e-1
2112,1.05600000000000005e1,9.95756660317917408e1,-2.05469427935084468e2,-1.05893761903292727e2,1.00581480840193671e0
2113,1.05649999999999995e1,9.99670862033844969e1,-2.05863880217221435e2,-1.05896794013836939e2,1.00976854750893441e0
2114,1.05700000000000003e1,1.00127372372377408e2,-2.06022890206241755e2,-1.05895517833864346e2,1.01138759972098402e0
2115,1.05750000000000011e1,1.00081104922775978e2,-2.05970304495395737e2,-1.05889199572619759e2,1.01092025174521183e0
2116,1.05800000000000001e1,9.99181489072233404e1,-2.05799127040469727e2,-1.05880978133246387e2,1.00927423138609429e0
2117,1.05850000000000009e1,9.97557998076949275e1,-2.05631071453844157e2,-1.05875271646149230e2,1.00763434149186804e0
2118,1.05899999999999999e1,9.96768268343403747e1,-2.05552111700369778e2,-1.05875284866029403e2,1.00683663469030682e0
2119,1.05950000000000006e1,9.96817536413115306e1,-2.05562313363380213e2,-1.05880559722068682e2,1.00688640041728816e0
2120,1.05999999999999996e1,9.96969351822190788e1,-2.05584406343861531e2,-1.05887471161642452e2,1.00703974931534423e0
2121,1.06050000000000004e1,9.96246105079369926e1,-2.05516907649634561e2,-1.05892297141697568e2,1.00630919704986854e0
2122,1.06099999999999994e1,9.93897274242499833e1,-2.05284218595844607e2,-1.05894491171594623e2,1.00393664064898980e0
2123,1.06150000000000002e1,9.89571858937440112e1,-2.04851715983259282e2,-1.05894530089515271e2,9.99567534280242587e-1
2124,1.06200000000000010e1,9.83239797385519267e1,-2.04217498780866407e2,-1.05893519042314480e2,9.93171512510625520e-1
2125,1.06250000000000000e1,9.75109543276585242e1,-2.03402312160101388e2,-1.05891357832442864e2,9.84959134622813370e-1
2126,1.06300000000000008e1,9.65632063580787872e1,-2.02451073043676843e2,-1.05887866685598055e2,9.75385922808876593e-1
2127,1.06349999999999998e1,9.55476175833364181e1,-2.01431039039492873e2,-1.05883421456156455e2,9.65127450336731529e-1
2128,1.06400000000000006e1,9.45455967284324572e1,-2.00424306041710395e2,-1.05878709313277938e2,9.55006027559923809e-1
2129,1.06449999999999996e1,9.36426276608666086e1,-1.99516900543505670e2,-1.05874272882639062e2,9.45885127887541532e-1
2130,1.06500000000000004e1,9.29222454264607762e1,-1.98791874215440458e2,-1.05869628788979682e2,9.38608539661219932e-1
2131,1.06549999999999994e1,9.24672168155343144e1,-1.98331867989708456e2,-1.05864651174174142e2,9.34012291066003142e-1
2132,1.06600000000000001e1,9.23529508719706342e1,-1.98214522390654054e2,-1.05861571518683419e2,9.32858089615865027e-1
2133,1.06650000000000009e1,9.26290251267043629e1,-1.98489497460113029e2,-1.05860472333408666e2,9.35646718451559223e-1
2134,1.06699999999999999e1,9.33008214916478096e1,-1.99163233527750833e2,-1.05862412036103024e2,9.42432540319674827e-1
2135,1.06750000000000007e1,9.43289408934551261e1,-2.00194953260671411e2,-1.05866012367216285e2,9.52817584782374993e-1
2136,1.06799999999999997e1,9.56429832668458459e1,-2.01513795427722357e2,-1.05870812160876511e2,9.66090740069149967e-1
2137,1.06850000000000005e1,9.71457751132854952e1,-2.03023157073736627e2,-1.05877381960451132e2,9.81270455689752463e-1
2138,1.06899999999999995e1,9.87106735324581166e1,-2.04596297678652149e2,-1.05885624146194033e2,9.97077510428869829e-1
2139,1.06950000000000003e1,1.00186589554532517e2,-2.06081265000065883e2,-1.05894675445533366e2,1.01198575307608607e0
2140,1.07000000000000011e1,1.01417236236800278e2,-2.07319478867832686e2,-1.05902242631032408e2,1.02441652764444724e0
2141,1.07050000000000001e1,1.02269619050125755e2,-2.08176590081868937e2,-1.05906971031743183e2,1.03302645505177537e0
2142,1.07100000000000009e1,1.02661818678888935e2,-2.08569243579633280e2,-1.05907424900744346e2,1.03698806746352457e0
2143,1.07149999999999999e1,1.02587811781910816e2,-2.08490221317860374e2,-1.05902409535949559e2,1.03624052304960412e0
2144,1.07200000000000006e1,1.02132895848334854e2,-2.08024776697180073e2,-1.05891880848845219e2,1.03164541260944298e0
2145,1.07249999999999996e1,1.01462674840388189e2,-2.07342190899224846e2,-1.05879516058836657e2,1.02487550343826461e0
2146,1.07300000000000004e1,1.00764841369711846e2,-2.06636786391516694e2,-1.05871945021804848e2,1.01782668050213987e0
2147,1.07349999999999994e1,1.00159460699818098e2,-2.06033064399937473e2,-1.05873603700119375e2,1.01171172424058686e0
2148,1.07400000000000002e1,9.96469163273997509e1,-2.05527294550545378e2,-1.05880378223145627e2,1.00653450835757319e0
2149,1.07450000000000010e1,9.91486954720190994e1,-2.05033631755221307e2,-1.05884936283202208e2,1.00150197446483946e0
2150,1.07500000000000000e1,9.86037014438658446e1,-2.04486761327624833e2,-1.05883059883758989e2,9.95996984281473208e-1
2151,1.07550000000000008e1,9.80270298095628618e1,-2.03904170042758153e2,-1.05877140233195291e2,9.90172018278412724e-1
2152,1.07599999999999998e1,9.74935280199540273e1,-2.03364987503632364e2,-1.05871459483678336e2,9.84783111312666937e-1
2153,1.07650000000000006e1,9.70780263060205613e1,-2.02947778752559202e2,-1.05869752446538641e2,9.80586124303237994e-1
2154,1.07699999999999996e1,9.68048266883976396e1,-2.02677367459170910e2,-1.05872540770773270e2,9.77826532206036769e-1
2155,1.07750000000000004e1,9.66384214519632252e1,-2.02516480577175685e2,-1.05878059125212459e2,9.76145671231951728e-1
2156,1.07799999999999994e1,9.65054254501760767e1,-2.02389249111941268e2,-1.05883823661765192e2,9.74802277274505857e-1
2157,1.07850000000000001e1,9.63270716791976866e1,-2.02215625888893982e2,-1.05888554209696295e2,9.73000724032299869e-1
2158,1.07900000000000009e1,9.60449230017884474e1,-2.01936505622446106e2,-1.05891582620657658e2,9.70150737391802465e-1
2159,1.07949999999999999e1,9.56297102570473072e1,-2.01522747801689917e2,-1.05893037544642610e2,9.65956669263104084e-1
2160,1.08000000000000007e1,9.50819733048178222e1,-2.00974293855248931e2,-1.05892320550431108e2,9.60423972775937607e-1
2161,1.08049999999999997e1,9.44408391217940846e1,-2.00328674487185936e2,-1.05887835365391851e2,9.53947869917112001e-1
2162,1.08100000000000005e1,9.38035480379670474e1,-1.99681556666005463e2,-1.05878008628038415e2,9.47510586242091390e-1
2163,1.08149999999999995e1,9.33370098730558908e1,-1.99201431890807243e2,-1.05864422017751352e2,9.42798079525817068e-1
2164,1.08200000000000003e1,9.32444662583639570e1,-1.99099110302840586e2,-1.05854644044476629e2,9.41863295539029921e-1
2165,1.08250000000000011e1,9.36689512780309883e1,-1.99524330986618793e2,-1.05855379708587805e2,9.46151023010413983e-1
2166,1.08300000000000001e1,9.45932119189656504e1,-2.00461722991842379e2,-1.05868511072876728e2,9.55486989080461147e-1
2167,1.08350000000000009e1,9.58280112768063645e1,-2.01714475395940923e2,-1.05886464119134558e2,9.67959709866730966e-1
2168,1.08399999999999999e1,9.71025256050163819e1,-2.03004136135361620e2,-1.05901610530345238e2,9.80833591969862417e-1
2169,1.08450000000000006e1,9.81726211803421194e1,-2.04084351176563530e2,-1.05911729996221410e2,9.91642638185273984e-1
2170,1.08499999999999996e1,9.88628722367041348e1,-2.04781869518315801e2,-1.05918997281611666e2,9.98614871077819544e-1
2171,1.08550000000000004e1,9.90485196731225273e1,-2.04973590253511389e2,-1.05925070580388862e2,1.00049009770830843e0
2172,1.08599999999999994e1,9.86384664926460317e1,-2.04568123390648822e2,-1.05929656898002790e2,9.96348146390363953e-1
2173,1.08650000000000002e1,9.75884477886818473e1,-2.03518025251758019e2,-1.05929577463076171e2,9.85741896855372168e-1
2174,1.08700000000000010e1,9.59348824546915040e1,-2.01856801878672456e2,-1.05921919423980953e2,9.69039216714055573e-1
2175,1.08750000000000000e1,9.38340561357444187e1,-1.99738762978463967e2,-1.05904706842719548e2,9.47818748845903225e-1
2176,1.08800000000000008e1,9.15866454627392272e1,-1.97464794782731701e2,-1.05878149319992474e2,9.25117630936759916e-1
2177,1.08849999999999998e1,8.96229881367567884e1,-1.95470849184633209e2,-1.05847861047876421e2,9.05282708452088802e-1
2178,1.08900000000000006e1,8.84128184673603243e1,-1.94238042740044165e2,-1.05825224272683840e2,8.93058772397579026e-1
2179,1.08949999999999996e1,8.82978397319163548e1,-1.94118200312959658e2,-1.05820360581043303e2,8.91897371029458097e-1
2180,1.09000000000000004e1,8.93425364842495924e1,-1.95178080735564180e2,-1.05835544251314587e2,9.02449863477268632e-1
2181,1.09049999999999994e1,9.13132121407526114e1,-1.97174745849484594e2,-1.05861533708731983e2,9.22355678189420325e-1
